replicate,internal,provenance_held_out,heldout_minus_internal
467,0.989758206992892,0.9013106196116247,-0.08844758738126723
468,0.9869901340489576,0.8948699833358016,-0.09212015071315605
469,0.9893777165000834,0.8992834690309669,-0.09009424746911654
470,0.991102340015041,0.8995108713067291,-0.09159146870831192
471,0.9902813802084793,0.8950395469595464,-0.09524183324893298
472,0.994023713903232,0.8982859896589114,-0.09573772424432059
473,0.9901409752412554,0.8984205022253958,-0.09172047301585962
474,0.9918006056370836,0.897189458883252,-0.09461114675383164
475,0.9929598748471253,0.9010101608084042,-0.0919497140387211
476,0.9942439686961384,0.896546355662772,-0.09769761303336644
477,0.9926136347031163,0.9010812125995667,-0.0915324221035495
478,0.9884533895273422,0.901620670488351,-0.08683271903899115
479,0.9884533895273422,0.8954092510210275,-0.09304413850631466
480,0.9917833307815241,0.9025596864476154,-0.08922364433390872
481,0.9924728700355251,0.9013062927515681,-0.09116657728395694
482,0.9962730025623108,0.9014931990487365,-0.09477980351357429
483,0.9932360717668072,0.9009007897750999,-0.09233528199170726
484,0.9871287334067805,0.9048923704944265,-0.08223636291235403
485,0.9946356877571224,0.8954673450435283,-0.0991683427135941
486,0.994023713903232,0.9018622679823984,-0.09216144592083353
487,0.9903971585598056,0.9013951070444435,-0.08900205151536211
488,0.9910734776998797,0.9008804110600668,-0.09019306663981297
489,0.991750826179663,0.8982164232444122,-0.09353440293525084
490,0.9904225364373559,0.9000080992626652,-0.09041443717469066
491,0.9962675606605372,0.8974387762825976,-0.09882878437793963
492,0.9932914046121594,0.9005152476649784,-0.092776156947181
493,0.991901413191829,0.9023006346258583,-0.0896007785659707
494,0.9947745849247521,0.9011496001516397,-0.09362498477311243
495,0.9871787402081814,0.8990281208316159,-0.08815061937656554
496,0.9932914046121594,0.901352549997997,-0.0919388546141624
497,0.9925963654515328,0.901184088761683,-0.09141227668984986
498,0.983333381227783,0.8993634584488347,-0.08396992277894832
499,0.9905217499315695,0.8985375902708858,-0.09198415966068374
500,0.9908955404901069,0.8992978111896521,-0.09159772930045473
501,0.9849957238835181,0.9015776045557633,-0.08341811932775478
502,0.9924748280327291,0.899164851150347,-0.09330997688238207
503,0.9924829344651829,0.9020665167373417,-0.09041641772784115
504,0.9903482169742333,0.9033146889912209,-0.08703352798301234
505,0.9909855457239741,0.9018052248350162,-0.08918032088895789
506,0.992604819045356,0.9033208449341505,-0.08928397411120548
507,0.993281609188967,0.9009437000007834,-0.09233790918818363
508,0.9909090325871176,0.903622046673843,-0.08728698591327455
509,0.9894646995505223,0.8991032970558083,-0.09036140249471403
510,0.9843371313082349,0.901680894596685,-0.08265623671154987
511,0.9956225221108741,0.90194435014516,-0.09367817196571415
512,0.9917617593399767,0.8989707252836056,-0.09279103405637112
513,0.9934094260795971,0.9051639832809067,-0.0882454427986904
514,0.9956377209767048,0.899131152537424,-0.09650656843928074
515,0.9896293036014537,0.9015978406736265,-0.08803146292782726
516,0.9903099746292107,0.9017396338827138,-0.08857034074649683
517,0.9927448402426832,0.9013531284338668,-0.09139171180881633
518,0.9910336536323655,0.9034988700040287,-0.08753478362833678
519,0.9910223319492761,0.896603046524639,-0.09441928542463718
520,0.9902813802084793,0.9040102354238085,-0.0862711447846708
521,0.9890183015320652,0.8958529818249147,-0.09316531970715047
522,0.9903842897279369,0.90017423549962,-0.09021005422831696
523,0.9923785855642674,0.9014007057609277,-0.09097787980333971
524,0.9862962856850185,0.9018361863390852,-0.08446009934593324
525,0.9919118743853295,0.9030584397131104,-0.08885343467221907
526,0.9908819303901755,0.9009654958130916,-0.08991643457708387
527,0.9893333842292852,0.9004162118082725,-0.08891717242101271
528,0.9947745849247521,0.9016670063231847,-0.09310757860156738
529,0.9916365252505326,0.9022791158272616,-0.08935740942327097
530,0.9927528409805282,0.9020213998769512,-0.090731441103577
531,0.9918721388690429,0.9017679835601794,-0.09010415530886351
532,0.9940582293523471,0.8992074942795466,-0.09485073507280051
533,0.9903971585598056,0.9011267505398731,-0.08927040801993247
534,0.988903464769272,0.9028923063483786,-0.08601115842089346
535,0.991009817253805,0.9020343111181667,-0.08897550613563832
536,0.991890852350339,0.9024287774509938,-0.08946207489934521
537,0.994950833367572,0.8989901383649196,-0.09596069500265236
538,0.9911111252548226,0.8984931804302817,-0.09261794482454089
539,0.9899560208242643,0.9014111258446077,-0.08854489497965656
540,0.9962730025623108,0.9024126495850111,-0.09386035297729967
541,0.9910616922004326,0.898514996260806,-0.09254669593962661
542,0.9873574343118992,0.8997477069548423,-0.08760972735705685
543,0.9889363397319334,0.8984538210931795,-0.0904825186387539
544,0.9893532265753092,0.9026963498732433,-0.0866568767020659
545,0.9918801911374932,0.9049278060666524,-0.0869523850708408
546,0.9927367578701075,0.9015543457205503,-0.09118241214955725
547,0.9912412324939851,0.8982428251625221,-0.09299840733146303
548,0.9909855457239741,0.8971275344711137,-0.09385801125286042
549,0.9909720099802861,0.9003279968770848,-0.09064401310320136
550,0.9897298811063262,0.8981815440308084,-0.0915483370755178
551,0.9925405755393536,0.905572241756733,-0.08696833378262059
552,0.9912718021537842,0.8979544818662291,-0.09331732028755513
553,0.9922633021147549,0.898278761274666,-0.09398454084008889
554,0.9901556239290995,0.9044966053346113,-0.08565901859448821
555,0.9918801911374932,0.9040768106502709,-0.08780338048722225
556,0.9919750419591492,0.9015677772387325,-0.09040726472041671
557,0.987498817708795,0.8963749638319433,-0.09112385387685173
558,0.9923541678307936,0.9019206185209027,-0.09043354930989089
559,0.9828384053587241,0.8997867483546454,-0.08305165700407868
560,0.9895025640091024,0.9010749282609645,-0.08842763574813794
561,0.9909954932443688,0.9021227778842817,-0.088872715360087
562,0.9923644257187655,0.8995105232219308,-0.09285390249683467
563,0.9895568057550951,0.9001447189175371,-0.08941208683755797
564,0.9879570684560819,0.898867868831922,-0.08908919962415984
565,0.9919843672704441,0.8976128631296656,-0.09437150414077855
566,0.9927448402426832,0.9002647027212615,-0.0924801375214217
567,0.9887779895557182,0.9034453305804516,-0.08533265897526654
568,0.9894010906629517,0.9005569506753005,-0.08884413998765117
569,0.9916233894956713,0.8993694559502026,-0.09225393354546874
570,0.9931217288214284,0.9019650405999792,-0.09115668822144918
571,0.9892196361643323,0.9002504187900205,-0.08896921737431174
572,0.9906116521265534,0.9048405680107544,-0.08577108411579903
573,0.9880977949318018,0.8979330091694552,-0.09016478576234666
574,0.9909977362847209,0.8988488666468067,-0.09214886963791413
575,0.991035570854848,0.9002782693137902,-0.09075730154105777
576,0.9941350414213007,0.9016458004805292,-0.09248924094077149
577,0.9916239634813216,0.8985084566302305,-0.09311550685109116
578,0.9893630678122395,0.8968026192966391,-0.09256044851560041
579,0.9880993234916966,0.9025228722226449,-0.08557645126905167
580,0.9915106065757892,0.899836443014783,-0.0916741635610061
581,0.9924929085603394,0.900679726999297,-0.09181318156104246
582,0.997011856951616,0.9016309705229167,-0.09538088642869924
583,0.9914977798407697,0.8939969583768103,-0.09750082146395944
584,0.9918801911374932,0.9001772554880736,-0.09170293564941956
585,0.992632931890913,0.895509376826077,-0.09712355506483594
586,0.98611628025552,0.9023900842896831,-0.08372619596583686
587,0.9910638748259707,0.9008456852226203,-0.09021818960335037
588,0.9918801911374932,0.8958102457781468,-0.09606994535934632
589,0.9908819303901755,0.8979235832297379,-0.0929583471604376
590,0.9937368756241262,0.9039724419805194,-0.08976443364360676
591,0.9876763887503414,0.8962802494631377,-0.09139613928720369
592,0.9911004640419766,0.8999070195799769,-0.09119344446199973
593,0.9962374140163646,0.8997143903877179,-0.09652302362864662
594,0.993369732625515,0.9015513062593398,-0.09181842636617521
595,0.9924125061199188,0.9004904512159482,-0.09192205490397065
596,0.9895025640091024,0.9011239418627689,-0.08837862214633352
597,0.9948844252289758,0.9014369590810145,-0.09344746614796129
598,0.9905217499315695,0.9005495836083354,-0.08997216632323413
599,0.9925027929895901,0.8982247378133367,-0.09427805517625343
600,0.9908206037706355,0.8998727795349689,-0.09094782423566661
601,0.9915891744936914,0.8970912554301712,-0.09449791906352023
602,0.9895915727014536,0.9029666278071966,-0.08662494489425698
603,0.9848115782082288,0.9016884153342519,-0.08312316287397692
604,0.9826207470906999,0.8969006676875093,-0.0857200794031906
605,0.991750826179663,0.9026730004514874,-0.08907782572817569
606,0.9911216860963123,0.903294470335447,-0.08782721576086538
607,0.9941277270008936,0.9014899072733407,-0.09263781972755292
608,0.9941046981334591,0.8998497802951957,-0.09425491783826345
609,0.9905105212312285,0.9002883542671424,-0.09022216696408614
610,0.9888026819816118,0.9008687497239537,-0.08793393225765811
611,0.9882353309314856,0.9059234501247806,-0.08231188080670504
612,0.990256754655471,0.9019244966615997,-0.08833225799387134
613,0.9908586178215165,0.8960876485485327,-0.09477096927298378
614,0.993251686234902,0.8983711692601576,-0.09488051697474442
615,0.986167539146174,0.8993103185020339,-0.08685722064414014
616,0.9917725939676503,0.9017160677625928,-0.09005652620505744
617,0.9888912998097724,0.9017166832873001,-0.08717461652247227
618,0.9946436821439083,0.89977791632578,-0.09486576581812833
619,0.9854329854329856,0.8945718272468887,-0.09086115818609697
620,0.9925186099577301,0.8989718120137565,-0.09354679794397358
621,0.9880698494104205,0.9035896664300186,-0.08448018298040194
622,0.9925405755393536,0.8968822047351956,-0.09565837080415796
623,0.9932914046121594,0.900282155925409,-0.09300924868675042
624,0.9918627168929622,0.900591805918577,-0.09127091097438522
625,0.9881158835786786,0.9000297820007676,-0.08808610157791108
626,0.9947591394057688,0.8985970498857814,-0.09616208951998739
627,0.9954832531115766,0.8990547505986427,-0.09642850251293389
628,0.9919561177452051,0.9010020154086202,-0.09095410233658485
629,0.9872285755341069,0.9001617740553477,-0.08706680147875923
630,0.9932617506645598,0.8987751889995939,-0.09448656166496594
631,0.9922159922159922,0.8986836577441064,-0.0935323344718858
632,0.9897457071178627,0.9044383060974263,-0.08530740102043644
633,0.9962675606605372,0.9002930837516928,-0.09597447690884442
634,0.9954832531115766,0.8983496175369199,-0.09713363557465671
635,0.991333591740459,0.9006104341530395,-0.09072315758741945
636,0.9875197805308282,0.9038768769988165,-0.08364290353201176
637,0.9914389914389914,0.9010138166633249,-0.09042517477566647
638,0.9910089730449011,0.9010408252823296,-0.08996814776257145
639,0.9902301568455242,0.897843308365756,-0.09238684847976819
640,0.9912073195852485,0.8945394987012335,-0.09666782088401504
641,0.9903098066620079,0.8971501150384261,-0.09315969162358173
642,0.9964843933654315,0.9020086332469718,-0.0944757601184597
643,0.9877974117172773,0.9024595600425555,-0.08533785167472185
644,0.9875719231323049,0.9023432182217278,-0.0852287049105771
645,0.9926424439884789,0.89818308447096,-0.09445935951751894
646,0.9854922757168958,0.8969100943046006,-0.08858218141229524
647,0.993244897703855,0.898936363854864,-0.09430853384899107
648,0.9904225364373559,0.9009416207704429,-0.08948091566691296
649,0.9851382654781285,0.9001819564695865,-0.08495630900854201
650,0.993401212333303,0.895475729346456,-0.097925482986847
651,0.992632931890913,0.8994393856728036,-0.09319354621810938
652,0.994782203587235,0.9016954380929824,-0.09308676549425265
653,0.9907336057987884,0.9015912479795807,-0.08914235781920776
654,0.9885914134417907,0.9014706365432373,-0.08712077689855335
655,0.991750826179663,0.9008395437385857,-0.09091128244107738
656,0.9870726179430765,0.9046834541294729,-0.08238916381360362
657,0.994766897035335,0.8990769305729636,-0.09568996646237149
658,0.989630180077739,0.898392183361071,-0.09123799671666799
659,0.9880297759323682,0.8995337934567326,-0.08849598247563562
660,0.982555473798767,0.9027364129888769,-0.0798190608098901
661,0.9895260539408222,0.9020884623045854,-0.08743759163623677
662,0.9929829882456187,0.8983343885369824,-0.09464859970863626
663,0.9905105212312285,0.896933590994514,-0.09357693023671454
664,0.9895104685523847,0.9021462834794657,-0.08736418507291899
665,0.9922398427163758,0.8987235029035876,-0.09351633981278817
666,0.9953858255998268,0.9015571490862132,-0.0938286765136136
667,0.9876940491013619,0.8971670717965906,-0.09052697730477133
668,0.9933929192104024,0.9000179511003195,-0.09337496811008295
669,0.9898485990428716,0.900395464545427,-0.08945313449744463
670,0.994023713903232,0.8955540704500673,-0.09846964345316467
671,0.9885059232162892,0.9001289832820847,-0.08837693993420448
672,0.9953718959124512,0.8999335146526946,-0.09543838125975668
673,0.9910089730449011,0.8950304875009151,-0.09597848554398603
674,0.9901556239290995,0.8994822469230312,-0.09067337700606826
675,0.9855011421597849,0.9018197801424312,-0.08368136201735366
676,0.9874097709787385,0.899397280964045,-0.08801249001469347
677,0.9938752407383594,0.8991306275648592,-0.09474461317350025
678,0.9899560208242643,0.9006663203202637,-0.08928970050400054
679,0.9914782334047695,0.8999153350838281,-0.09156289832094133
680,0.9919222366446622,0.896795880602804,-0.09512635604185815
681,0.9934633285712361,0.9043072236334845,-0.08915610493775161
682,0.990256754655471,0.897671740313491,-0.09258501434198008
683,0.99199360004129,0.9008384175446769,-0.09115518249661314
684,0.9875103445080414,0.8975737595941135,-0.08993658491392797
685,0.9925027929895901,0.8984409189761298,-0.09406187401346033
686,0.9937559464709455,0.8981044142133111,-0.09565153225763434
687,0.99252964237904,0.8999192862555868,-0.09261035612345314
688,0.9911111252548226,0.8956569847395425,-0.09545414051528012
689,0.9933845461408727,0.9009799503473693,-0.09240459579350335
690,0.9933675578435177,0.9018801712173764,-0.09148738662614131
691,0.9888248355369037,0.8988765378245374,-0.08994829771236634
692,0.9863146254868246,0.8973979097995737,-0.0889167156872509
693,0.9907001522127694,0.9008043945738224,-0.08989575763894697
694,0.9935018312437283,0.9009736824255148,-0.09252814881821347
695,0.992632931890913,0.8996721966863138,-0.09296073520459913
696,0.990126198141215,0.899213442807858,-0.09091275533335708
697,0.9895104685523847,0.8991382702266124,-0.09037219832577226
698,0.9913735152514503,0.9007472404565107,-0.09062627479493968
699,0.9910089730449011,0.8991610588820024,-0.09184791416289873
700,0.9887316523530076,0.8977420703928596,-0.09098958196014806
701,0.9871439411331003,0.9021398174437133,-0.08500412368938703
702,0.9930973333093434,0.8997322670272965,-0.09336506628204688
703,0.9915659139633964,0.9046468188000603,-0.08691909516333618
704,0.9932717247597164,0.8989844055075933,-0.09428731925212308
705,0.9885851603832236,0.9013638028192282,-0.0872213575639954
706,0.9881158835786786,0.9032010302059046,-0.08491485337277405
707,0.9940985128358896,0.8998192982339074,-0.09427921460198219
708,0.9955372881885406,0.900019530946778,-0.09551775724176259
709,0.9893261155321437,0.9020724095484859,-0.08725370598365778
710,0.9930148863482197,0.8980815671406512,-0.09493331920756842
711,0.991035570854848,0.9018084024547085,-0.08922716840013944
712,0.9884687761238742,0.8994439086447864,-0.08902486747908778
713,0.9931217288214284,0.8996799067210518,-0.09344182210037655
714,0.9931217288214284,0.9013923733178619,-0.09172935550356642
715,0.9904323197914854,0.9030350657240778,-0.08739725406740761
716,0.9911111252548226,0.901063994423863,-0.09004713083095961
717,0.994782203587235,0.901293714069712,-0.09348848951752298
718,0.9912718021537842,0.8981798748939088,-0.09309192725987536
719,0.9901409752412554,0.8995790246841554,-0.09056195055710003
720,0.9873137165826632,0.9019452439809005,-0.08536847260176272
721,0.9884710498783628,0.8960838422272491,-0.09238720765111363
722,0.9908454820666553,0.8960416145578082,-0.09480386750884717
723,0.9947745849247521,0.899979255214235,-0.09479532971051707
724,0.9970205640668109,0.902383736384658,-0.09463682768215298
725,0.9911216860963123,0.9046571602485519,-0.08646452584776043
726,0.9861888536451858,0.8987970245671685,-0.08739182907801735
727,0.9926424439884789,0.8970188145520774,-0.09562362943640146
728,0.9941422854941947,0.9005252472036746,-0.09361703829052015
729,0.990256754655471,0.8975609080355612,-0.09269584661990982
730,0.99037129979697,0.8995609365571363,-0.09081036323983371
731,0.9897949821513855,0.8986964579611607,-0.0910985241902248
732,0.9912221008054897,0.8994919628822009,-0.09173013792328877
733,0.9895309904626309,0.9032187299649913,-0.08631226049763963
734,0.9882501817417403,0.8985695674813083,-0.08968061426043195
735,0.9940985128358896,0.9020983988295254,-0.09200011400636421
736,0.9912515236177876,0.9029668220795029,-0.08828470153828472
737,0.9882376614071627,0.9004702778170369,-0.08776738359012581
738,0.9918006056370836,0.9031208007382979,-0.08867980489878569
739,0.9895104685523847,0.8994791161048931,-0.09003135244749161
740,0.9909732447543922,0.8993485351365612,-0.09162470961783098
741,0.9887316523530076,0.9014305135922296,-0.08730113876077805
742,0.9890819452698377,0.9000168162040708,-0.08906512906576691
743,0.9927003643840742,0.8957975942724374,-0.09690277011163673
744,0.9894010906629517,0.8987598252416428,-0.0906412654213089
745,0.989229452481895,0.900427611135416,-0.08880184134647895
746,0.9900681486232897,0.9037130156433397,-0.08635513297995001
747,0.9898328383577518,0.9014734966603334,-0.08835934169741844
748,0.991462841939375,0.9002463616066487,-0.09121648033272622
749,0.9949918718998075,0.9028827630686841,-0.09210910883112344
750,0.9877289224392886,0.9027350996013247,-0.08499382283796386
751,0.9914718034459816,0.9013553211818754,-0.09011648226410618
752,0.9931423331477814,0.8994275343219199,-0.09371479882586153
753,0.9923785855642674,0.9021062230782958,-0.09027236248597159
754,0.9977638015373863,0.9020850520112216,-0.09567874952616473
755,0.989488156982765,0.900772202882961,-0.08871595409980404
756,0.9932360717668072,0.9023238526759879,-0.09091221909081926
757,0.993281609188967,0.9041996792326984,-0.08908192995626862
758,0.9902435157498992,0.9043729723994313,-0.08587054335046795
759,0.9894167682495478,0.8954216393967075,-0.09399512885284034
760,0.9924829344651829,0.9032195426297602,-0.08926339183542265
761,0.9918627168929622,0.9010823140369005,-0.0907804028560617
762,0.9926131921148857,0.9032690679080816,-0.08934412420680415
763,0.9901845398880562,0.8994619551480358,-0.09072258474002037
764,0.989758206992892,0.8999630885540614,-0.08979511843883059
765,0.9908333849796608,0.9023646170363963,-0.08846876794326453
766,0.9916239634813216,0.8991431964917688,-0.09248076698955288
767,0.9871306674610018,0.8958166907390862,-0.09131397672191555
768,0.9912203428940446,0.8975168304051432,-0.09370351248890141
769,0.9912515236177876,0.8967774228175802,-0.09447410080020735
770,0.9867715737431008,0.9005079552699741,-0.08626361847312669
771,0.986737576814532,0.9025168085208213,-0.08422076829371072
772,0.9931423331477814,0.900040948883236,-0.0931013842645454
773,0.9944980746853522,0.8999949565360129,-0.09450311814933932
774,0.991890852350339,0.905580977543214,-0.08630987480712504
775,0.9898143991149558,0.9010630869148496,-0.08875131220010624
776,0.9927093416326361,0.9023157894676079,-0.0903935521650282
777,0.989488156982765,0.9040529050309427,-0.08543525195182233
778,0.992632931890913,0.8980256152927422,-0.09460731659817079
779,0.9931525031502119,0.9069552803595896,-0.08619722279062225
780,0.9887237478097255,0.9036355500003069,-0.08508819780941856
781,0.9900554775506448,0.8993931843626909,-0.09066229318795394
782,0.991788633453182,0.9031084779599854,-0.08868015549319663
783,0.9900902939677412,0.8964726535253229,-0.09361764044241827
784,0.9880698494104205,0.900284804126135,-0.08778504528428555
785,0.9912515236177876,0.9047299118538362,-0.08652161176395134
786,0.994023713903232,0.8999237768020519,-0.09409993710118003
787,0.9924483496311803,0.9013784274901226,-0.09106992214105769
788,0.9927448402426832,0.9009925778983473,-0.09175226234433587
789,0.9916006781352514,0.9012555975802518,-0.09034508055499968
790,0.9893333842292852,0.904728243612927,-0.08460514061635815
791,0.9894646995505223,0.9016075928449957,-0.0878571067055266
792,0.9926424439884789,0.9009815439755666,-0.09166090001291227
793,0.9880392037003075,0.9022192816790925,-0.08581992202121502
794,0.9925621469809011,0.895422790100809,-0.09713935688009201
795,0.9903581878744504,0.8969141688880544,-0.09344401898639598
796,0.9931320752598096,0.9017375218590381,-0.09139455340077152
797,0.990266973182142,0.9000679846931562,-0.09019898848898578
798,0.9890047630191242,0.9016547484231888,-0.08735001459593539
799,0.9923785855642674,0.8990600224055877,-0.0933185631586797
800,0.9894646995505223,0.9031741421746996,-0.0862905573758227
801,0.9929694488518018,0.9011272602381545,-0.09184218861364735
802,0.9887695844409331,0.9044891444825476,-0.08428043995838552
803,0.9890047630191242,0.9001170195478289,-0.08888774347129536
804,0.9888883883183807,0.899842585793909,-0.0890458025244717
805,0.988903464769272,0.9026059196600373,-0.08629754510923471
806,0.9892619635266694,0.8998127975956578,-0.0894491659310116
807,0.9907706577585641,0.9016864933347789,-0.0890841644237852
808,0.9902956577173968,0.9015956688914678,-0.088699988825929
809,0.9910897017247273,0.8988009039233562,-0.09228879780137111
810,0.9871951779927496,0.8975302476938003,-0.08966493029894929
811,0.9922167073760092,0.8989260213880904,-0.09329068598791879
812,0.9885914134417907,0.8975151949850381,-0.09107621845675262
813,0.9884264466675545,0.9027099918408905,-0.08571645482666401
814,0.9968780899373965,0.9002355032337138,-0.09664258670368264
815,0.9926424439884789,0.9014232776041043,-0.09121916638437455
816,0.9927367578701075,0.9003706523528949,-0.09236610551721258
817,0.9910089730449011,0.9047824353601781,-0.08622653768472299
818,0.9895863960143626,0.8960810898449987,-0.09350530616936392
819,0.9894589505020207,0.8981963798138856,-0.09126257068813515
820,0.9877671348259583,0.9010229615313697,-0.08674417329458861
821,0.9924929085603394,0.8976487359214663,-0.09484417263887313
822,0.9948844252289758,0.8987042345752613,-0.09618019065371453
823,0.992389990317262,0.9019555042572828,-0.09043448605997928
824,0.9871112901575501,0.9015921953684095,-0.08551909478914055
825,0.9946009825425564,0.9017358283718977,-0.09286515417065866
826,0.9932717247597164,0.8972255350209686,-0.09604618973874779
827,0.9902435157498992,0.9013690013158543,-0.08887451443404493
828,0.99511263869694,0.9024496075823328,-0.09266303111460716
829,0.9909732447543922,0.9015830073057707,-0.08939023744862151
830,0.992632931890913,0.8944610545498447,-0.09817187734106825
831,0.989617431464289,0.8993108201823997,-0.09030661128188933
832,0.994738969228047,0.8983103929343095,-0.09642857629373758
833,0.9914586521211861,0.905186548112594,-0.08627210400859209
834,0.9925186099577301,0.902404318237377,-0.09011429172035312
835,0.9941494597210317,0.9001923154511949,-0.09395714426983681
836,0.9919843672704441,0.903199947472916,-0.08878441979752816
837,0.9971259822323777,0.8986750264759314,-0.09845095575644625
838,0.9879739941921265,0.8956772795780843,-0.09229671461404221
839,0.989879401178048,0.904318013165975,-0.08556138801207291
840,0.9908682013967572,0.8966244942887628,-0.09424370710799446
841,0.9911381367809322,0.9004913141209044,-0.09064682266002777
842,0.9844591825726762,0.9021441677868057,-0.08231501478587044
843,0.9884710498783628,0.9045978197461895,-0.0838732301321733
844,0.9893532265753092,0.8990110559672008,-0.09034217060810845
845,0.9948427950153577,0.9007155937634096,-0.09412720125194807
846,0.9942381568675788,0.9025503352472756,-0.0916878216203032
847,0.9910897017247273,0.8987489735137416,-0.09234072821098571
848,0.9949918718998075,0.8991879304280973,-0.09580394147171023
849,0.991009817253805,0.898132659463113,-0.09287715779069194
850,0.994766897035335,0.9030422212905167,-0.09172467574481835
851,0.9878521005430504,0.9028745863330895,-0.08497751420996091
852,0.9887093407833881,0.9010192107930576,-0.08769012999033055
853,0.991009817253805,0.8989435856637517,-0.09206623159005334
854,0.9901988090382033,0.895144812735788,-0.09505399630241529
855,0.9916489785384405,0.9005928300611973,-0.09105614847724319
856,0.9902828760010557,0.9025640280669717,-0.08771884793408402
857,0.9925027929895901,0.8983399997733844,-0.09416279321620569
858,0.9887931580344612,0.8998184304420254,-0.08897472759243585
859,0.9886948032738824,0.9013427878543875,-0.08735201541949489
860,0.9891944258851714,0.9039951203004785,-0.08519930558469291
861,0.99199360004129,0.9004920115686863,-0.0915015884726037
862,0.9909498451386639,0.9035473462396441,-0.08740249889901985
863,0.9933929192104024,0.900349162790507,-0.09304375641989537
864,0.9904761659289995,0.8995025062912526,-0.09097365963774684
865,0.9902301568455242,0.8996053476220719,-0.09062480922345229
866,0.990126198141215,0.8962321066095486,-0.0938940915316665
867,0.9916489785384405,0.898972769701112,-0.09267620883732852
868,0.9913537251572729,0.8989178849316244,-0.09243584022564855
869,0.992847767634922,0.9046986020900544,-0.08814916554486762
870,0.9904397027691423,0.9003451490958264,-0.09009455367331587
871,0.9948844252289758,0.905365903403443,-0.08951852182553277
872,0.9881534713938654,0.8961982638214204,-0.09195520757244502
873,0.9908333849796608,0.8970806992329946,-0.09375268574666618
874,0.9886948032738824,0.899285294172785,-0.08940950910109735
875,0.987286104663589,0.8983586392425315,-0.08892746542105756
876,0.9912412324939851,0.8994007772013971,-0.091840455292588
877,0.9897115445479038,0.9034265506302703,-0.08628499391763345
878,0.9887472377414452,0.8979078100265726,-0.09083942771487263
879,0.9910089730449011,0.9036139954345485,-0.08739497761035264
880,0.9878704403448565,0.8998070633219909,-0.0880633770228656
881,0.9930798728990906,0.9011265624950028,-0.09195331040408783
882,0.9964819125558869,0.8982267540377106,-0.09825515851817634
883,0.9879907682415561,0.901025586840369,-0.08696518140118703
884,0.991890852350339,0.905707376902119,-0.08618347544822003
885,0.9895784607789339,0.9024718067263491,-0.08710665405258478
886,0.9890183015320652,0.9005299510976612,-0.08848835043440395
887,0.991462841939375,0.9011270513883382,-0.0903357905510368
888,0.989733085048439,0.9014120503937492,-0.08832103465468988
889,0.9910336536323655,0.9020964403587662,-0.08893721327359927
890,0.995517785427424,0.8984083641860137,-0.09710942124141031
891,0.9906116521265534,0.899783284781808,-0.09082836734474542
892,0.9908955404901069,0.8987261590129738,-0.09216938147713305
893,0.9941350414213007,0.9004725006654409,-0.09366254075585978
894,0.991764361923351,0.9009315955185261,-0.09083276640482496
895,0.9909609775589763,0.8975198888416626,-0.09344108871731371
896,0.9918801911374932,0.8989561642629281,-0.09292402687456502
897,0.9828402755378195,0.8976893722260596,-0.0851509033117599
898,0.9894513406461473,0.901348907048417,-0.08810243359773029
899,0.991750826179663,0.8970877013104902,-0.09466312486917283
900,0.9886231832339356,0.9012430088334483,-0.08738017440048729
901,0.9955308461002162,0.9023582821389063,-0.0931725639613099
902,0.9907382289716486,0.8972465214864798,-0.09349170748516888
903,0.994738969228047,0.9001512672996604,-0.09458770192838661
904,0.9878521005430504,0.9044605459708227,-0.08339155457222769
905,0.984693295533743,0.9007909248317406,-0.08390237070200235
906,0.9932717247597164,0.9008348722288327,-0.09243685253088363
907,0.9913262828592364,0.9035788121152947,-0.08774747074394174
908,0.9931423331477814,0.8966882489707245,-0.09645408417705692
909,0.9909954932443688,0.900827590853735,-0.09016790239063377
910,0.9896045626324202,0.9015095934965102,-0.08809496913591008
911,0.9901556239290995,0.896583621982125,-0.09357200194697446
912,0.9917617593399767,0.8986572067116093,-0.09310455262836737
913,0.9888731707736963,0.9000063063559827,-0.08886686441771363
914,0.9924829344651829,0.8996298958692357,-0.09285303859594718
915,0.9925514101670272,0.8993457156249622,-0.09320569454206495
916,0.9931112931590523,0.9017766372435227,-0.09133465591552958
917,0.9876257720745576,0.9049489399659224,-0.08267683210863519
918,0.9879066408357965,0.8991047496602244,-0.08880189117557213
919,0.9916365252505326,0.8997590469176636,-0.09187747833286897
920,0.990728709606743,0.9004113230418307,-0.09031738656491228
921,0.9896433416709517,0.8995386691807891,-0.09010467249016263
922,0.9864933795003473,0.9024429714888402,-0.0840504080115071
923,0.9942381568675788,0.9024540742082765,-0.09178408265930227
924,0.9886858833511454,0.9044859000545094,-0.08419998329663603
925,0.9908834167274992,0.896728910825313,-0.09415450590218621
926,0.9916239634813216,0.9040063988716476,-0.08761756460967407
927,0.9917239767902132,0.9035454878556788,-0.0881784889345344
928,0.9890183015320652,0.899504013891416,-0.08951428764064917
929,0.9876735904875998,0.8997029517435308,-0.08797063874406907
930,0.990266973182142,0.898533728813038,-0.09173324436910402
931,0.9933675578435177,0.9021744705297213,-0.09119308731379638
932,0.989630180077739,0.9008774383279731,-0.08875274174976588
933,0.9885402075878266,0.899574943895978,-0.08896526369184854
934,0.9880838874799185,0.9045746695477551,-0.08350921793216337
935,0.9888731707736963,0.8998114617360912,-0.08906170903760513
936,0.991890852350339,0.9062469164515701,-0.08564393589876895
